post_id,post_url,post_date,post_type,caption,like_count,comment_count,view_count,hashtag_list,mention_list,scraped_at,batch_number,caption_word_count,is_valid_caption,filter_reason,clean_caption
3564136923612593995,https://www.instagram.com/p/DF2W6X-yD9L/,2025-02-09T10:50:52.000Z,Sidecar,"Setelah menikmati dua malam di @atsiriglamping, @haveyoumattsam menyumbang 10 lagu pilihannya ke #AtsiriCuratedPlaylist yang menurutnya sempurna untuk menggambarkan suasana di Rumah Atsiri. Apa Aromates memiliki selera musik yang mirip dengan Matt? 🎶 #ExperienceTheEssence #RumahAtsiri",326,1,,AtsiriCuratedPlaylist|ExperienceTheEssence|RumahAtsiri,"atsiriglamping,|haveyoumattsam",2026-06-01T08:20:33+00:00,,33,true,,"Setelah menikmati dua malam di @atsiriglamping, @haveyoumattsam menyumbang 10 lagu pilihannya ke #AtsiriCuratedPlaylist yang menurutnya sempurna untuk menggambarkan suasana di Rumah Atsiri. Apa Aromates memiliki selera musik yang mirip dengan Matt? 🎶 #ExperienceTheEssence #RumahAtsiri"
3570660809736310737,https://www.instagram.com/p/DGNiRaZvc_R/,2025-02-18T10:52:40.000Z,Image,"Atsiri Hall memadukan konsep adaptive reuse dan industrial style yang unik. Setiap sudutnya menceritakan sejarah dan inovasi. Sudah pernah berkunjung ke sini?
#ExperienceTheEssence #RumahAtsiri",186,0,,ExperienceTheEssence|RumahAtsiri,,2026-06-01T08:20:33+00:00,,24,true,,Atsiri Hall memadukan konsep adaptive reuse dan industrial style yang unik. Setiap sudutnya menceritakan sejarah dan inovasi. Sudah pernah berkunjung ke sini? #ExperienceTheEssence #RumahAtsiri
3578636201600363469,https://www.instagram.com/p/DGp3qo4vivN/,2025-03-01T10:58:20.000Z,Sidecar,"Maret di Rumah Atsiri penuh dengan kegiatan seru! Ada Workshop RA Class, Outdoor Program, Treatments, dan jadwal Pop-Up Atsiri Shop yang bisa dinikmati. Bulan ini juga spesial karena bertepatan dengan Ramadan, waktu yang tepat untuk detoksifikasi diri sebelum kembali ke kesegaran yang baru. Yuk, rencanakan kunjunganmu!

📸: @rahmalatifani 

#ExperienceTheEssence #RumahAtsiri",560,12,,ExperienceTheEssence|RumahAtsiri,rahmalatifani,2026-06-01T08:20:33+00:00,,49,true,,"Maret di Rumah Atsiri penuh dengan kegiatan seru! Ada Workshop RA Class, Outdoor Program, Treatments, dan jadwal Pop-Up Atsiri Shop yang bisa dinikmati. Bulan ini juga spesial karena bertepatan dengan Ramadan, waktu yang tepat untuk detoksifikasi diri sebelum kembali ke kesegaran yang baru. Yuk, rencanakan kunjunganmu! 📸: @rahmalatifani #ExperienceTheEssence #RumahAtsiri"
3569210073995542228,https://www.instagram.com/p/DGIYabdP_7U/,2025-02-16T10:50:18.000Z,Sidecar,"Cananga odorata tak hanya harum, tetapi juga memiliki banyak manfaat untuk kesehatan. Minyak atsirinya membantu relaksasi dan meningkatkan mood. Selain itu, bunga ini juga melambangkan kasih sayang.
#ExperienceTheEssence #RumahAtsiri",358,0,,ExperienceTheEssence|RumahAtsiri,,2026-06-01T08:20:33+00:00,,29,true,,"Cananga odorata tak hanya harum, tetapi juga memiliki banyak manfaat untuk kesehatan. Minyak atsirinya membantu relaksasi dan meningkatkan mood. Selain itu, bunga ini juga melambangkan kasih sayang. #ExperienceTheEssence #RumahAtsiri"
3567036842479717820,https://www.instagram.com/p/DGAqRv4vA28/,2025-02-13T10:52:29.000Z,Sidecar,"Cari 3 nama tanaman aromatik dan rangkai menjadi pesan spesial untuk pasangan. Setiap tanaman memiliki makna yang indah, lho.
#ExperienceTheEssence #RumahAtsiri",285,31,,ExperienceTheEssence|RumahAtsiri,,2026-06-01T08:20:33+00:00,,21,true,,"Cari 3 nama tanaman aromatik dan rangkai menjadi pesan spesial untuk pasangan. Setiap tanaman memiliki makna yang indah, lho. #ExperienceTheEssence #RumahAtsiri"
3584436242701297077,https://www.instagram.com/p/DG-ecWGPyW1/,2025-03-09T11:01:59.000Z,Sidecar,"Ramadan di Rumah Atsiri hadir dengan beragam aktivitas dan menu spesial! Dari Ramadan Set Menu, Ramadan Banquet, hingga Atsiri Ngabuburit dan Atsiri Nyantri, semuanya dirancang untuk menemani momen berharga bulan suci ini. Jangan lewatkan juga Atsiri Reunion dan Atsiri Relaxing Getaway untuk pengalaman tak terlupakan. Siap menikmati Ramadan yang penuh makna
#ExperienceTheEssence #RumahAtsiri",382,1,,ExperienceTheEssence|RumahAtsiri,,2026-06-01T08:20:33+00:00,,53,true,,"Ramadan di Rumah Atsiri hadir dengan beragam aktivitas dan menu spesial! Dari Ramadan Set Menu, Ramadan Banquet, hingga Atsiri Ngabuburit dan Atsiri Nyantri, semuanya dirancang untuk menemani momen berharga bulan suci ini. Jangan lewatkan juga Atsiri Reunion dan Atsiri Relaxing Getaway untuk pengalaman tak terlupakan. Siap menikmati Ramadan yang penuh makna #ExperienceTheEssence #RumahAtsiri"
3573561920029944141,https://www.instagram.com/p/DGX16H6P2lN/,2025-02-22T10:57:11.000Z,Video,"Hujan di Rumah Atsiri selalu membawa suasana yang berbeda. Rintiknya menyentuh Marigold Plaza, membuatnya terasa lebih segar. Suasana yang membuat ingin berlama-lama. Pernahkah Aromates merasakan hujan di Rumah Atsiri?☁️🌿✨ 

#ExperienceTheEssence #RumahAtsiri",681,6,4591,ExperienceTheEssence|RumahAtsiri,,2026-06-01T08:20:33+00:00,,31,true,,"Hujan di Rumah Atsiri selalu membawa suasana yang berbeda. Rintiknya menyentuh Marigold Plaza, membuatnya terasa lebih segar. Suasana yang membuat ingin berlama-lama. Pernahkah Aromates merasakan hujan di Rumah Atsiri?☁️🌿✨ #ExperienceTheEssence #RumahAtsiri"
3596032583550113355,https://www.instagram.com/p/DHnrJUHPBZL/,2025-03-25T11:01:51.000Z,Sidecar,"Lily, atau yang dikenal sebagai Bunga Bakung di Indonesia, tumbuh subur dari Eropa hingga Asia. Bunga harum ini mengandung minyak atsiri dengan komponen seperti Beta-ocimene, methyl benzoate, isoeugenol, dan linalool. Minyak atsiri Lily sering digunakan dalam produk perawatan tubuh seperti skincare, kosmetik, dan parfum. Sudah pernah merasakan manfaatnya?
#ExperienceTheEssence #RumahAtsiri",424,2,,ExperienceTheEssence|RumahAtsiri,,2026-06-01T08:20:33+00:00,,50,true,,"Lily, atau yang dikenal sebagai Bunga Bakung di Indonesia, tumbuh subur dari Eropa hingga Asia. Bunga harum ini mengandung minyak atsiri dengan komponen seperti Beta-ocimene, methyl benzoate, isoeugenol, dan linalool. Minyak atsiri Lily sering digunakan dalam produk perawatan tubuh seperti skincare, kosmetik, dan parfum. Sudah pernah merasakan manfaatnya? #ExperienceTheEssence #RumahAtsiri"
3577191719315017024,https://www.instagram.com/p/DGkvOp7PY1A/,2025-02-27T11:08:57.000Z,Video,"Wah, kartu pos-kartu pos dari program Postcards from Rumah Atsiri sudah dikirim semua, Aromates! Semoga diterima dengan hati gembira, ya. Sampai jumpa di program seru lainnya!
#RumahAtsiri #ExperienceTheEssence",133,0,2225,RumahAtsiri|ExperienceTheEssence,,2026-06-01T08:20:33+00:00,,28,true,,"Wah, kartu pos-kartu pos dari program Postcards from Rumah Atsiri sudah dikirim semua, Aromates! Semoga diterima dengan hati gembira, ya. Sampai jumpa di program seru lainnya! #RumahAtsiri #ExperienceTheEssence"
3565588932761182228,https://www.instagram.com/p/DF7hD44S2AU/,2025-02-11T10:55:45.000Z,Image,"Perjalanan waktu rumah Atsiri, dipotret dan dibingkai, membekukan memori di atas kertas. Sejak 1963 hingga kini, Rumah Atsiri terus menjaga esensi arsitektur aslinya—minimalis, fungsional, dan menyatu dengan alam sekitar. Kini, keindahan sejarah ini menjadi bagian dari perjalanan Aromates untuk menciptakan kenangan baru.

Di bulan penuh kasih ini, Rumah Atsiri menghadirkan Postcard from Rumah Atsiri, di mana Aromates bisa mengirimkan pesan hangat untuk orang terkasih selama 14-15 Februari 2025 ✨

Postcard from Rumah Atsiri
14-15 FEBRUARI 2025
Tulis pesanmu, masukkan ke dalam kotak surat di lobi, dan biarkan kami mengantarkannya kepada mereka yang berarti.

Dapatkan postcard eksklusif dengan menukarkan struk pembelanjaan minimal Rp125.000 dari:
🍽 Atsiri Resto
🎨 Atsiri Class
🛍 Atsiri Shop
💚 Atsiri Glamping

Yuk, datang dan koleksi kartu pos eksklusif Rumah Atsiri!
#ExperienceTheEssence #RumahAtsiri",1738,7,,ExperienceTheEssence|RumahAtsiri,,2026-06-01T08:20:33+00:00,,123,true,,"Perjalanan waktu rumah Atsiri, dipotret dan dibingkai, membekukan memori di atas kertas. Sejak 1963 hingga kini, Rumah Atsiri terus menjaga esensi arsitektur aslinya—minimalis, fungsional, dan menyatu dengan alam sekitar. Kini, keindahan sejarah ini menjadi bagian dari perjalanan Aromates untuk menciptakan kenangan baru. Di bulan penuh kasih ini, Rumah Atsiri menghadirkan Postcard from Rumah Atsiri, di mana Aromates bisa mengirimkan pesan hangat untuk orang terkasih selama 14-15 Februari 2025 ✨ Postcard from Rumah Atsiri 14-15 FEBRUARI 2025 Tulis pesanmu, masukkan ke dalam kotak surat di lobi, dan biarkan kami mengantarkannya kepada mereka yang berarti. Dapatkan postcard eksklusif dengan menukarkan struk pembelanjaan minimal Rp125.000 dari: 🍽 Atsiri Resto 🎨 Atsiri Class 🛍 Atsiri Shop 💚 Atsiri Glamping Yuk, datang dan koleksi kartu pos eksklusif Rumah Atsiri! #ExperienceTheEssence #RumahAtsiri"
3572109313989972949,https://www.instagram.com/p/DGSrn7HPJPV/,2025-02-20T10:50:52.000Z,Video,"Bawa pulang kenangan dari Rumah Atsiri dengan Atsiri Pattern Series Tote Bag dan Water Tumbler eksklusif. Desainnya terinspirasi dari roster khas Rumah Atsiri yang bisa kamu jumpai di sini.
#ExperienceTheEssence #RumahAtsiri",122,5,2153,ExperienceTheEssence|RumahAtsiri,,2026-06-01T08:20:33+00:00,,31,true,,Bawa pulang kenangan dari Rumah Atsiri dengan Atsiri Pattern Series Tote Bag dan Water Tumbler eksklusif. Desainnya terinspirasi dari roster khas Rumah Atsiri yang bisa kamu jumpai di sini. #ExperienceTheEssence #RumahAtsiri
3577910563193081008,https://www.instagram.com/p/DGnSrNdPcyw/,2025-02-28T10:56:38.000Z,Sidecar,"Rumah Atsiri menghadirkan pengalaman aroma RAYU di Panggung Intim Banda Neira. Signature blend kami ini disebarkan menggunakan Commercial HVAC Diffuser, Portable Electric Diffuser, dan RAYU Hand Sanitizer, didukung oleh Tim Engineering yang siap dari pra-konser hingga pasca-acara. Perpaduan wangi lavandin, bergamot, dan nilam, bersama alunan musik Banda Neira, ciptakan momen tak terlupakan.
#ExperienceTheEssence #RumahAtsiri",604,6,,ExperienceTheEssence|RumahAtsiri,,2026-06-01T08:20:33+00:00,,54,true,,"Rumah Atsiri menghadirkan pengalaman aroma RAYU di Panggung Intim Banda Neira. Signature blend kami ini disebarkan menggunakan Commercial HVAC Diffuser, Portable Electric Diffuser, dan RAYU Hand Sanitizer, didukung oleh Tim Engineering yang siap dari pra-konser hingga pasca-acara. Perpaduan wangi lavandin, bergamot, dan nilam, bersama alunan musik Banda Neira, ciptakan momen tak terlupakan. #ExperienceTheEssence #RumahAtsiri"
3567764543629143282,https://www.instagram.com/p/DGDPvMZP6zy/,2025-02-14T10:58:18.000Z,Sidecar,"Setiap orang memiliki bahasa tersendiri untuk mengungkapkan cinta kepada yang tersayang. Ada 5 bahasa cinta yang berbeda, mulai dari kata-kata manis hingga menghabiskan waktu berkualitas bersama pasangan. Setiap cara memiliki keunikan tersendiri. Apa bahasa cintamu, Aromates?
#ExperienceTheEssence #RumahAtsiri",270,0,,ExperienceTheEssence|RumahAtsiri,,2026-06-01T08:20:33+00:00,,38,true,,"Setiap orang memiliki bahasa tersendiri untuk mengungkapkan cinta kepada yang tersayang. Ada 5 bahasa cinta yang berbeda, mulai dari kata-kata manis hingga menghabiskan waktu berkualitas bersama pasangan. Setiap cara memiliki keunikan tersendiri. Apa bahasa cintamu, Aromates? #ExperienceTheEssence #RumahAtsiri"
3601099898247458272,https://www.instagram.com/p/DH5rUcrvC3g/,2025-04-01T10:49:42.000Z,Sidecar,"April menjadi bulan spesial di Rumah Atsiri dengan berbagai aktivitas menarik. Workshop RA Class, Outdoor Program, Treatments, dan Pop-Up Atsiri Shop siap menemani hari-hari Lebaran. Setiap kegiatan dirancang untuk memberikan pengalaman yang berkesan.
#ExperienceTheEssence #RumahAtsiri",814,11,,ExperienceTheEssence|RumahAtsiri,,2026-06-01T08:20:33+00:00,,35,true,,"April menjadi bulan spesial di Rumah Atsiri dengan berbagai aktivitas menarik. Workshop RA Class, Outdoor Program, Treatments, dan Pop-Up Atsiri Shop siap menemani hari-hari Lebaran. Setiap kegiatan dirancang untuk memberikan pengalaman yang berkesan. #ExperienceTheEssence #RumahAtsiri"
3547468266618991113,https://www.instagram.com/p/DE7I5fby7IJ/,2025-01-17T10:54:37.000Z,Video,"Our skilled therapists will bring the spa experience to you, allowing you to unwind in the privacy and comfort of your own tent or suite. #ExperienceTheEssence #RumahAtsiri",135,2,4858,ExperienceTheEssence|RumahAtsiri,,2026-06-01T08:20:33+00:00,,27,true,,"Our skilled therapists will bring the spa experience to you, allowing you to unwind in the privacy and comfort of your own tent or suite. #ExperienceTheEssence #RumahAtsiri"
3562687359567339191,https://www.instagram.com/p/DFxNUcQyR63/,2025-02-07T10:51:40.000Z,Video,"Nikmati waktu berkualitas bersama pasangan di Rumah Atsiri. Dari workshop hingga spa berdua, setiap momen terasa spesial. Sudah siap membuat kenangan manis bersama? #RumahAtsiri #ExperienceTheEssence",1210,71,13293,RumahAtsiri|ExperienceTheEssence,,2026-06-01T08:20:33+00:00,,25,true,,"Nikmati waktu berkualitas bersama pasangan di Rumah Atsiri. Dari workshop hingga spa berdua, setiap momen terasa spesial. Sudah siap membuat kenangan manis bersama? #RumahAtsiri #ExperienceTheEssence"
3550366788036949992,https://www.instagram.com/p/DFFb8h3SXfo/,2025-01-21T10:52:14.000Z,Video,"Luangkan waktu sejenak untuk diri sendiri dan nikmati waktu yang berkualitas di Rumah Atsiri. Tenangkan pikiran, segarkan tubuh, dan temukan keseimbangan batin di tengah suasana alam yang asri. 
#ExperienceTheEssence #RumahAtsiri",-1,0,1941,ExperienceTheEssence|RumahAtsiri,,2026-06-01T08:20:33+00:00,,30,true,,"Luangkan waktu sejenak untuk diri sendiri dan nikmati waktu yang berkualitas di Rumah Atsiri. Tenangkan pikiran, segarkan tubuh, dan temukan keseimbangan batin di tengah suasana alam yang asri. #ExperienceTheEssence #RumahAtsiri"
3575733143790888783,https://www.instagram.com/p/DGfjllnPydP/,2025-02-25T10:50:29.000Z,Sidecar,"Dari 60 lebih minyak atsiri yang ditawarkan oleh Rumah Atsiri, ternyata Aromates paling menyukai 5 macam minyak ini: Citronella, Lemon, Nutmeg, Lavender, dan Peppermint. Rumah Atsiri kini membuat 5 minyak atsiri ini menjadi karakter lucu yang akan sering menyapa Aromates. Mana karakter yang paling menggemaskan? #RumahAtsiri #ExperienceTheEssence",792,5,,RumahAtsiri|ExperienceTheEssence,,2026-06-01T08:20:33+00:00,,47,true,,"Dari 60 lebih minyak atsiri yang ditawarkan oleh Rumah Atsiri, ternyata Aromates paling menyukai 5 macam minyak ini: Citronella, Lemon, Nutmeg, Lavender, dan Peppermint. Rumah Atsiri kini membuat 5 minyak atsiri ini menjadi karakter lucu yang akan sering menyapa Aromates. Mana karakter yang paling menggemaskan? #RumahAtsiri #ExperienceTheEssence"
3556891473973150170,https://www.instagram.com/p/DFcnfNKyQHa/,2025-01-30T10:55:27.000Z,Sidecar,Minyak atsiri Citronella atau Serai Wangi terkait erat dengan warisan Pabrik Citronella yang kini telah bertransformasi menjadi Rumah Atsiri. Pabrik ini dibangun oleh Presiden Soekarno pada 1963 untuk mewujudkan mimpi dan harapan agar Indonesia bisa unggul di industri aromatik dunia. #ExperienceTheEssence #RumahAtsiri,474,2,,ExperienceTheEssence|RumahAtsiri,,2026-06-01T08:20:33+00:00,,42,true,,Minyak atsiri Citronella atau Serai Wangi terkait erat dengan warisan Pabrik Citronella yang kini telah bertransformasi menjadi Rumah Atsiri. Pabrik ini dibangun oleh Presiden Soekarno pada 1963 untuk mewujudkan mimpi dan harapan agar Indonesia bisa unggul di industri aromatik dunia. #ExperienceTheEssence #RumahAtsiri
3551816150478966979,https://www.instagram.com/p/DFKlfh0y1DD/,2025-01-23T10:51:41.000Z,Sidecar,"Andi Rahmat, kawan Atsiri yang merupakan pendiri firma desain NUSAE ini, menyempatkan diri untuk berkunjung dan bertukar pikiran dengan kami. Apa pendapatnya mengenai Rumah Atsiri?
#ExperienceTheEssence #RumahAtsiri",694,4,,ExperienceTheEssence|RumahAtsiri,,2026-06-01T08:20:33+00:00,,27,true,,"Andi Rahmat, kawan Atsiri yang merupakan pendiri firma desain NUSAE ini, menyempatkan diri untuk berkunjung dan bertukar pikiran dengan kami. Apa pendapatnya mengenai Rumah Atsiri? #ExperienceTheEssence #RumahAtsiri"
3546017649467788196,https://www.instagram.com/p/DE1_EO7ywuk/,2025-01-15T10:51:06.000Z,Sidecar,"Ekspresikan diri melalui aroma yang unik dengan mengikuti Workshop Eau de Toilette di RA Class. Pelajari cara meracik parfum sendiri dan temukan aroma yang paling merepresentasikan diri. 
Jadwal workshop berubah setiap tiga bulan sekali. Untuk bulan Januari hingga Maret tersedia di hari Rabu & Sabtu. Siap untuk berkreasi? 👩‍🔬 
#ExperienceTheEssence #RumahAtsiri",162,3,,ExperienceTheEssence|RumahAtsiri,,2026-06-01T08:20:33+00:00,,49,true,,Ekspresikan diri melalui aroma yang unik dengan mengikuti Workshop Eau de Toilette di RA Class. Pelajari cara meracik parfum sendiri dan temukan aroma yang paling merepresentasikan diri. Jadwal workshop berubah setiap tiga bulan sekali. Untuk bulan Januari hingga Maret tersedia di hari Rabu & Sabtu. Siap untuk berkreasi? 👩‍🔬 #ExperienceTheEssence #RumahAtsiri
3555439585679615356,https://www.instagram.com/p/DFXdXc0y6V8/,2025-01-28T10:50:48.000Z,Sidecar,"Rumah Atsiri’s focus on the Aroma of Indonesia stems from its rich cultural significance, the abundance of natural resources, and our commitment to sustainability and local empowerment. #RumahAtsiri #ExperienceTheEssence",-1,0,,RumahAtsiri|ExperienceTheEssence,,2026-06-01T08:20:33+00:00,,29,true,,"Rumah Atsiri’s focus on the Aroma of Indonesia stems from its rich cultural significance, the abundance of natural resources, and our commitment to sustainability and local empowerment. #RumahAtsiri #ExperienceTheEssence"
3558340051425986713,https://www.instagram.com/p/DFhw2yDSoiZ/,2025-02-01T10:53:31.000Z,Sidecar,"Februari ini, Rumah Atsiri dipenuhi dengan beragam kegiatan menarik! Nikmati Atsiri Class, Outdoor Program, dan Wellness Treatment bersama teman atau pasangan. Jangan lewatkan promo spesial, seperti diskon 10% untuk workshop bersama pasangan dan Massage for Couples. Ada juga pop-up Atsiri Shop yang bisa dikunjungi. Geser untuk baca lebih lanjut, ya! #ExperienceTheEssence #RumahAtsiri",504,2,,ExperienceTheEssence|RumahAtsiri,,2026-06-01T08:20:33+00:00,,52,true,,"Februari ini, Rumah Atsiri dipenuhi dengan beragam kegiatan menarik! Nikmati Atsiri Class, Outdoor Program, dan Wellness Treatment bersama teman atau pasangan. Jangan lewatkan promo spesial, seperti diskon 10% untuk workshop bersama pasangan dan Massage for Couples. Ada juga pop-up Atsiri Shop yang bisa dikunjungi. Geser untuk baca lebih lanjut, ya! #ExperienceTheEssence #RumahAtsiri"
3561237681042653923,https://www.instagram.com/p/DFsDs17SILj/,2025-02-05T10:50:35.000Z,Image,"Terima kasih kepada komunitas Uma Wirsa telah berkunjung dan melakukan outdoor yoga di Atsiri Pool Side. Senang bisa berkenalan, berdiskusi, dan berlatih bersama di sini! #ExperienceTheEssence #RumahAtsiri",306,1,,ExperienceTheEssence|RumahAtsiri,,2026-06-01T08:20:33+00:00,,27,true,,"Terima kasih kepada komunitas Uma Wirsa telah berkunjung dan melakukan outdoor yoga di Atsiri Pool Side. Senang bisa berkenalan, berdiskusi, dan berlatih bersama di sini! #ExperienceTheEssence #RumahAtsiri"
3560513689931719162,https://www.instagram.com/p/DFpfFYqS6H6/,2025-02-04T10:52:09.000Z,Sidecar,"Momen pernikahan akan semakin istimewa dengan paket spesial dari Rumah Atsiri. Suasana romantis dipadukan dengan aroma khas minyak atsiri yang menenangkan. Setiap detail dirancang untuk menciptakan hari bahagia yang tak terlupakan. 
Informasi lebih lanjut dan reservasi, hubungi ‪+62 812 1112 2263‬. #ExperienceTheEssence #RumahAtsiri",1194,2,,ExperienceTheEssence|RumahAtsiri,,2026-06-01T08:20:33+00:00,,43,true,,"Momen pernikahan akan semakin istimewa dengan paket spesial dari Rumah Atsiri. Suasana romantis dipadukan dengan aroma khas minyak atsiri yang menenangkan. Setiap detail dirancang untuk menciptakan hari bahagia yang tak terlupakan. Informasi lebih lanjut dan reservasi, hubungi ‪+62 812 1112 2263‬. #ExperienceTheEssence #RumahAtsiri"
3553279361581335564,https://www.instagram.com/p/DFPyMDWyEQM/,2025-01-25T11:19:12.000Z,Video,"Rayakan momen Imlek bersama Rumah Atsiri dengan Pohon Angpao! 🧧

POHON ANGPAO
24 Januari-2 Februari 2025

CARA PENUKARAN ANGPAO
Syarat Minimum Pembelian
Tukar 1 struk senilai IDR 500.000 untuk mendapatkan angpao warna merah. 
Tukar 1 struk senilai IDR 1.200.000 untuk mendapatkan angpao warna-warni. 

Setiap angpao berisi voucher yang berlaku untuk: Atsiri Resto, Atsiri Herbal Workshop, RA Class Workshop, Atsiri Treatment, Atsiri Glamping, Atsiri Shop.

SYARAT DAN KETENTUAN
Penukaran hanya berlaku dengan menunjukkan satu (1) struk pembelian asli di lobi Rumah Atsiri selama periode program.
Struk pembelian harus berasal dari Atsiri Shop atau Atsiri Resto pada hari yang sama.
Struk yang telah digunakan untuk penukaran tidak dapat digunakan kembali.
Satu pelanggan hanya berhak menukar satu angpao per hari, terlepas dari jumlah transaksi yang dilakukan.
Rumah Atsiri berhak memverifikasi keaslian struk pembelian sebelum penukaran dilakukan.
Struk yang rusak, hilang, atau tidak terbaca tidak akan diterima.
Masa berlaku bisa dilihat di masing-masing  voucher. Voucher free gift berlaku hingga 2 Februari 2025. Voucher diskon berlaku hingga 30 April 2025.
Keputusan tim Rumah Atsiri bersifat mutlak dan tidak dapat diganggu gugat.
#ExperienceTheEssence #RumahAtsiri",74,4,1629,ExperienceTheEssence|RumahAtsiri,,2026-06-01T08:20:33+00:00,,180,true,,"Rayakan momen Imlek bersama Rumah Atsiri dengan Pohon Angpao! 🧧 POHON ANGPAO 24 Januari-2 Februari 2025 CARA PENUKARAN ANGPAO Syarat Minimum Pembelian Tukar 1 struk senilai IDR 500.000 untuk mendapatkan angpao warna merah. Tukar 1 struk senilai IDR 1.200.000 untuk mendapatkan angpao warna-warni. Setiap angpao berisi voucher yang berlaku untuk: Atsiri Resto, Atsiri Herbal Workshop, RA Class Workshop, Atsiri Treatment, Atsiri Glamping, Atsiri Shop. SYARAT DAN KETENTUAN Penukaran hanya berlaku dengan menunjukkan satu (1) struk pembelian asli di lobi Rumah Atsiri selama periode program. Struk pembelian harus berasal dari Atsiri Shop atau Atsiri Resto pada hari yang sama. Struk yang telah digunakan untuk penukaran tidak dapat digunakan kembali. Satu pelanggan hanya berhak menukar satu angpao per hari, terlepas dari jumlah transaksi yang dilakukan. Rumah Atsiri berhak memverifikasi keaslian struk pembelian sebelum penukaran dilakukan. Struk yang rusak, hilang, atau tidak terbaca tidak akan diterima. Masa berlaku bisa dilihat di masing-masing voucher. Voucher free gift berlaku hingga 2 Februari 2025. Voucher diskon berlaku hingga 30 April 2025. Keputusan tim Rumah Atsiri bersifat mutlak dan tidak dapat diganggu gugat. #ExperienceTheEssence #RumahAtsiri"
3548919371516931237,https://www.instagram.com/p/DFAS12LxOyl/,2025-01-19T10:56:18.000Z,Sidecar,"Tahun 1963 menandai awal mula berdirinya Pabrik Citronella yang kini menjadi Rumah Atsiri. Telusuri sejarah dan warisan budaya yang tersimpan di dalam bangunan ini. Sudahkah Aromates mengunjungi Museum Rumah Atsiri? 🏛️ 
#ExperienceTheEssence #RumahAtsiri",516,2,,ExperienceTheEssence|RumahAtsiri,,2026-06-01T08:20:33+00:00,,32,true,,Tahun 1963 menandai awal mula berdirinya Pabrik Citronella yang kini menjadi Rumah Atsiri. Telusuri sejarah dan warisan budaya yang tersimpan di dalam bangunan ini. Sudahkah Aromates mengunjungi Museum Rumah Atsiri? 🏛️ #ExperienceTheEssence #RumahAtsiri
3543845053330540882,https://www.instagram.com/p/DEuREzGyslS/,2025-01-12T10:54:32.000Z,Sidecar,"Discover the captivating story behind our new perfume bottle cap, inspired by the rich heritage of Indonesian wood carving. This exquisite design embodies the beauty, craftsmanship, and cultural significance that define Atsiri.
#ExperienceTheEssence #RumahAtsiri",130,1,,ExperienceTheEssence|RumahAtsiri,,2026-06-01T08:20:33+00:00,,34,true,,"Discover the captivating story behind our new perfume bottle cap, inspired by the rich heritage of Indonesian wood carving. This exquisite design embodies the beauty, craftsmanship, and cultural significance that define Atsiri. #ExperienceTheEssence #RumahAtsiri"
3530797579632181004,https://www.instagram.com/p/DD_6bETyP8M/,2024-12-25T10:52:00.000Z,Video,"Experience the magic of Christmas at our Atsiri Shop with these 150 cheerful kokedamas. Immerse yourself in the festive atmosphere, discover our curated gift selection, and enjoy the warmth of the season. 
Visit and celebrate with us! #ExperienceTheEssence #RumahAtsiri",179,2,4124,ExperienceTheEssence|RumahAtsiri,,2026-06-01T08:20:33+00:00,,39,true,,"Experience the magic of Christmas at our Atsiri Shop with these 150 cheerful kokedamas. Immerse yourself in the festive atmosphere, discover our curated gift selection, and enjoy the warmth of the season. Visit and celebrate with us! #ExperienceTheEssence #RumahAtsiri"
3544652161596683605,https://www.instagram.com/p/DExIlxQSnVV/,2025-01-13T13:38:07.000Z,Sidecar,"Menuntun jiwa kembali ke rumah, merayakan keindahan yang ada di sekitar kita. Seperti akar yang menembus tanah, kita terhubung lebih dalam dengan alam melalui setiap gerakan dalam Grounding Yoga Flow berasama @tinahoogeveen_ 

Masa depan kita bergantung pada keharmonisan dengan alam #natureera 

Uma Wirsa Vol. 1 di @rumahatsiri Minggu, 12 Januari 2025 

Terima kasih untuk semua sponsor dan Teman Uma yang sudah berpartisipasi dan mendukung jalannya acara ini.",276,3,,natureera,tinahoogeveen_|rumahatsiri,2026-06-01T08:20:33+00:00,,67,true,,"Menuntun jiwa kembali ke rumah, merayakan keindahan yang ada di sekitar kita. Seperti akar yang menembus tanah, kita terhubung lebih dalam dengan alam melalui setiap gerakan dalam Grounding Yoga Flow berasama @tinahoogeveen_ Masa depan kita bergantung pada keharmonisan dengan alam #natureera Uma Wirsa Vol. 1 di @rumahatsiri Minggu, 12 Januari 2025 Terima kasih untuk semua sponsor dan Teman Uma yang sudah berpartisipasi dan mendukung jalannya acara ini."
